20603,ABYSSMAN,Abyssman,Abyssman,190,2428577,0,675754,65451,1,3200,454,197,67,156,112,90,70,300,60,10,12,2,0,80,0x2003695,180,960,336,,0,0,0,0,0,0,0,25809,25,25810,25,25811,25,999,500,1003,100,1041,1000,25812,25,25813,25,25728,50,300005,1
20604,ANGELGOLT,Angelgolt,Angelgolt,196,2634476,0,810245,88454,1,3100,544,246,71,182,98,130,236,254,150,10,12,0,8,86,0x2003695,200,672,780,480,0,0,0,0,0,0,0,0,0,0,0,756,500,7511,500,23986,25,22209,30,20947,30,25767,50,25728,50,300008,1
20605,ANGELGOLT2,Angelgolt,Angelgolt,196,2634476,0,754415,84521,1,4151,418,246,71,182,98,134,232,254,142,10,12,0,8,86,0x2003695,250,672,780,480,0,0,0,0,0,0,0,0,0,0,0,7511,500,756,500,23986,25,22209,30,20947,30,25767,50,25728,50,300008,1
20606,HOLY_FRUS,Holy Frus,Holy Frus,201,2700802,0,854521,95487,2,4294,169,239,76,228,84,132,102,276,54,10,12,1,8,86,0x2003695,130,480,576,432,0,0,0,0,0,0,0,0,0,0,0,0,0,7054,500,23986,25,22209,30,20947,30,25767,50,25730,50,300011,1
20607,HOLY_SKOGUL,Holy Skogul,Holy Skogul,202,2714947,0,65321,21333,2,3754,952,247,77,200,83,126,170,265,74,10,12,1,8,86,0x2003695,170,720,384,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7063,500,23986,25,22209,30,20947,30,25767,50,300012,1
20608,PLASMA_ARCH,Arch Plasma,Arch Plasma,197,7549720,0,756412,125455,1,3545,421,225,74,248,114,131,183,284,100,10,12,0,0,86,0x2003695,150,1056,1056,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,100,911,100,25728,50,300010,1
20609,PLASMA_SPT,Spectrum Plasma,Spectrum Plasma,197,5785976,0,632451,74221,1,3169,400,111,12,201,105,103,103,205,104,10,12,0,0,88,0x2003695,150,912,1248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,100,911,100,25728,50,300009,1
20610,REGINLEIF,Valkyrie Reginleif,Valkyrie Reginleif,207,75393148,0,9454521,5454212,3,8343,5206,374,92,296,115,142,276,367,156,10,12,2,8,83,0x6283695,100,576,576,,2212332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7510,500,617,100,2115,500,23986,1000,25767,1000,300013,1
20611,INGRID,Valkyrie Ingrid,Valkyrie Ingrid,207,79249813,0,8754521,5454552,3,6343,3206,506,94,256,117,125,301,383,196,10,12,2,8,81,0x6283695,100,576,576,,2212332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7510,500,617,100,2115,500,23986,1000,25767,1000,300014,1
20612,FERUS_P,Purple Ferus,Purple Ferus,202,3404262,0,987532,124500,2,4218,345,275,78,182,114,114,122,284,102,10,12,2,9,85,0x2003695,120,108,576,,0,0,0,0,0,0,0,1035,1000,1036,1000,25759,25,25760,25,25761,25,25762,25,25763,25,25766,50,25764,25,300015,1
20613,TREASURE_MIMIC,Treasure Mimic,Treasure Mimic,204,3436608,0,648321,93423,1,4300,244,234,77,194,103,122,85,302,134,10,12,2,0,80,0x2003695,100,168,480,360,0,0,0,0,0,0,0,0,0,0,0,603,30,23985,20,644,50,2404,5,2417,10,2610,100,25730,50,300016,1
20614,ACIDUS_B,Black Acidus,Black Acidus,205,3455504,0,897697,109543,2,4124,1124,249,80,218,109,100,110,289,110,10,12,2,9,88,0x2003695,170,168,1008,360,0,0,0,0,0,0,0,25760,25,1035,1000,25766,50,1036,1000,25759,25,25763,25,25764,25,25762,25,25761,25,300017,1
20615,ACIDUS_S,Silver Acidus,Silver Acidus,205,2711068,0,854687,114785,2,5372,421,253,80,212,108,122,106,290,106,10,12,2,9,87,0x2003695,180,168,768,,0,0,0,0,0,0,0,25759,25,1035,1000,25760,25,1036,1000,25766,50,25761,25,25762,25,25763,25,25764,25,300018,1
20616,BONE_FERUS,Bone Ferus,Bone Ferus,206,3474420,0,986293,143232,2,4218,284,285,80,182,104,109,122,286,102,10,12,2,1,89,0x2003695,120,108,576,,0,0,0,0,0,0,0,25759,25,932,1000,25760,25,25761,25,25766,50,25762,25,25763,25,25765,10,25764,25,300019,1
20617,BONE_ACIDUS,Bone Acidus,Bone Acidus,205,3491700,0,1034232,134785,2,5672,421,294,81,212,108,104,115,290,121,10,12,2,1,89,0x2003695,180,168,768,,0,0,0,0,0,0,0,25759,25,25766,50,25760,25,25761,25,932,1000,25762,25,25763,25,25764,25,25765,10,300020,1
20618,BONE_DETALE,Bone Detale,Bone Detale,209,88466828,0,9320000,14420000,3,10108,4662,451,81,240,107,301,272,319,144,10,12,2,1,89,0x6283695,250,432,936,,10160000,0,0,0,0,0,0,0,0,2649,1000,2648,1000,7444,1000,7451,1000,100142,1000,1417,100,5002,500,23985,50,300021,1


20801,ILL_SROPHO,Deep Sea Sropho,Deep Sea Sropho,147,456823,0,43321,21321,1,2571,965,224,81,221,110,60,90,115,50,10,12,1,5,61,0x2003695,135,700,600,,0,0,0,0,0,0,0,0,0,0,0,951,1000,7938,500,756,250,25893,100,1971,25,1972,10,25271,5,300140,1
20802,ILL_OBEAUNE,Deep Sea Obeaune,Deep Sea Obeaune,149,450238,0,41100,21100,1,2502,945,255,90,166,87,101,233,196,55,10,12,1,5,41,0x2003695,200,1872,672,,0,0,0,0,0,0,0,0,0,995,7,950,1000,25894,100,720,5,951,250,748,15,25899,10,25271,5,300141,1
20803,ILL_DEVIACE,Deep Sea Deviace,Deep Sea Deviace,150,488355,0,41658,22740,1,2168,729,274,91,157,126,32,64,112,75,10,12,1,5,81,0x2003695,400,1680,480,770,0,0,0,0,0,0,0,0,0,0,0,995,25,1053,1000,1054,1000,25892,100,971,200,756,161,25271,5,300142,1
20804,ILL_MARSE,Deep Sea Marse,Deep Sea Marse,149,475141,0,43750,22750,1,2500,1120,288,100,133,37,85,156,133,60,10,12,0,5,41,0x2003695,300,1956,756,485,0,0,0,0,0,0,0,0,0,0,0,1024,1000,962,1000,720,5,995,6,514,150,25895,100,25271,5,300143,1
20805,ILL_MERMAN,Deep Sea Merman,Deep Sea Merman,148,467534,0,31616,11692,1,2131,932,268,75,97,84,46,74,96,110,10,12,1,7,61,0x2003695,220,916,816,,0,0,0,0,0,0,0,0,0,1054,1000,25896,100,568,400,720,40,995,35,25899,10,756,203,25271,5,300144,1
20806,ILL_SEDORA,Deep Sea Sedora,Deep Sea Sedora,199,3075143,0,1853,1739,1,3758,1444,274,100,221,74,50,101,112,46,10,12,1,5,64,0x2003695,120,504,960,578,0,0,0,0,0,0,0,0,0,0,0,962,1000,1024,1000,6256,100,25899,10,25892,100,603,5,25271,5,300146,1
20807,ILL_SWORD_FISH,Deep Sea Swordfish,Deep Sea Swordfish,199,3197411,0,1000,1000,1,3849,1235,288,71,155,156,115,85,194,65,10,12,2,5,61,0x2003695,200,1968,768,,0,0,0,0,0,0,0,0,0,0,0,0,0,963,1000,756,17,757,25,956,300,25893,100,25271,5,300147,1
20808,ILL_STROUF,Deep Sea Strouf,Deep Sea Strouf,145,3267419,0,1000,1000,1,4200,1700,277,80,201,126,81,252,183,66,10,12,2,5,61,0x2003695,150,1872,672,384,0,0,0,0,0,0,0,0,0,0,0,0,0,951,1000,756,58,949,1000,25895,100,956,750,25271,5,300148,1
20809,ILL_PHEN,Deep Sea Phen,Deep Sea Phen,199,3097158,0,12390,16104,1,2948,1215,219,90,210,96,95,70,215,124,10,12,1,5,41,0x2003695,150,864,400,865,0,0,0,0,0,0,0,0,0,607,10,603,20,604,20,715,20,25894,100,716,20,522,20,25271,5,300149,1
20810,ILL_KING_DRAMOH,Deep Sea King Dramoh,Deep Sea King Dramoh,205,3215698,0,3350,1300,1,3320,1330,330,40,220,64,160,115,150,94,10,12,2,5,61,0x2003695,140,576,720,,0,0,0,0,0,0,0,0,0,0,0,0,0,960,1000,943,1000,7938,100,25896,100,991,25,25271,5,300150,1
20811,ILL_KRAKEN,Deep Sea Kraken,Deep Sea Kraken,124,5602800,0,983332,961111,3,3823,1830,55,229,150,150,150,180,180,150,10,12,2,5,81,0x6283695,150,768,768,,491666,0,0,0,0,0,0,0,0,7324,10000,962,1000,1422,1000,1484,500,1131,300,2347,100,7444,1000,25271,1000,300151,1

